Player,Tm,Age,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Year,combineId,playerId,combineYear,combineHeight,combineWeight,collegeId,nflId,heightInches,weight,ageAtDraft,team_wins,team_losses,team_win_loss_perc,team_points,team_points_opp,team_points_diff,team_g,team_total_yards,team_plays_offense,team_yds_per_play_offense,team_turnovers,team_fumbles_lost,team_first_down,team_pass_cmp,team_pass_att,team_pass_yds,team_pass_td,team_pass_int,team_pass_net_yds_per_att,team_pass_fd,team_rush_att,team_rush_yds,team_rush_td,team_rush_yds_per_att,team_rush_fd,team_penalties,team_penalties_yds,team_pen_fd,team_score_pct,team_turnover_pct,team_exp_pts_tot
Peerless Price,Browns,28.0,15.0,15.0,112.0,63.0,824.0,13.1,2.0,44.0,46.4,65.0,7.4,4.2,54.9,0.0,2014.0,14239.0,19990053.0,1999.0,70.9,180.0,37998.0,2502543.0,71.0,194.0,22.484931506849318,4.0,12.0,0.25,308.0,406.0,-98.0,16.0,5423.0,1078.0,5.0,29.0,9.0,301.0,379.0,681.0,4040.0,26.0,20.0,5.5,200.0,348.0,1383.0,4.0,4.0,77.0,104.0,920.0,24.0,26.2,13.8,-83.4
David Terrell,Chargers,28.0,16.0,11.0,91.0,62.0,778.0,12.5,7.0,39.0,52.7,47.0,8.5,3.9,48.6,1.0,2014.0,14831.0,20010008.0,2001.0,75.1,213.0,48109.0,2504761.0,75.0,212.0,22.12328767123288,9.0,7.0,0.563,396.0,348.0,48.0,16.0,6293.0,1060.0,5.9,21.0,10.0,373.0,378.0,544.0,4328.0,32.0,11.0,7.5,230.0,486.0,1965.0,9.0,4.0,104.0,95.0,765.0,39.0,44.9,11.4,186.29
Bobby Wade,Bears,30.0,13.0,13.0,106.0,61.0,721.0,11.8,8.0,41.0,50.9,47.0,6.8,4.7,55.5,1.0,2014.0,15369.0,20030139.0,2003.0,70.3,193.0,85721.0,2505646.0,70.0,195.0,22.17808219178082,8.0,8.0,0.5,445.0,478.0,-33.0,16.0,6109.0,1013.0,6.0,23.0,10.0,344.0,373.0,579.0,4281.0,32.0,13.0,7.0,215.0,404.0,1828.0,13.0,4.5,102.0,85.0,708.0,27.0,39.0,12.1,75.28
Jabar Gaffney,Chiefs,30.0,15.0,15.0,95.0,60.0,754.0,12.6,0.0,42.0,56.8,37.0,7.9,4.0,50.3,2.0,2014.0,14962.0,20020033.0,2002.0,73.1,193.0,32611.0,2505033.0,74.0,200.0,21.3972602739726,11.0,5.0,0.688,430.0,305.0,125.0,16.0,5396.0,1029.0,5.2,18.0,10.0,323.0,333.0,546.0,3340.0,24.0,8.0,5.7,179.0,442.0,2056.0,17.0,4.7,110.0,101.0,774.0,34.0,32.0,9.1,38.85
Curtis Conway,Steelers,31.0,16.0,13.0,100.0,59.0,902.0,15.3,5.0,45.0,58.0,57.0,9.0,3.7,56.4,1.0,2014.0,12156.0,19930007.0,1993.0,72.3,185.0,90089.0,2500179.0,73.0,200.0,22.295890410958904,8.0,8.0,0.5,379.0,370.0,9.0,16.0,5400.0,1023.0,5.3,24.0,10.0,312.0,377.0,586.0,4017.0,28.0,14.0,6.4,207.0,394.0,1383.0,9.0,3.5,81.0,80.0,677.0,24.0,35.4,12.7,26.81
Jerome Pathon,Titans,25.0,14.0,11.0,93.0,57.0,715.0,12.5,6.0,32.0,44.1,48.0,7.7,4.1,51.1,1.0,2014.0,13865.0,19980032.0,1998.0,72.0,187.0,98195.0,2502417.0,72.0,195.0,22.353424657534248,7.0,9.0,0.438,362.0,381.0,-19.0,16.0,5390.0,1032.0,5.2,25.0,9.0,311.0,328.0,533.0,3496.0,22.0,16.0,6.1,172.0,462.0,1894.0,16.0,4.1,103.0,101.0,900.0,36.0,34.2,11.4,46.52
Ricky Proehl,Commanders,28.0,15.0,13.0,95.0,56.0,1169.0,20.9,6.0,37.0,49.5,81.0,12.3,3.7,77.9,0.0,2014.0,11131.0,19900058.0,1990.0,70.8,181.0,27106.0,2502556.0,72.0,190.0,22.13972602739726,3.0,13.0,0.188,334.0,478.0,-144.0,16.0,5915.0,1107.0,5.3,34.0,15.0,329.0,355.0,611.0,3751.0,20.0,19.0,5.7,198.0,453.0,2164.0,14.0,4.8,112.0,99.0,802.0,19.0,27.6,16.6,-42.64
Travis Taylor,Bengals,25.0,16.0,13.0,98.0,56.0,790.0,14.1,5.0,38.0,49.0,76.0,8.1,3.5,49.4,0.0,2014.0,14571.0,20000010.0,2000.0,72.9,199.0,32611.0,2504321.0,73.0,210.0,21.06027397260274,11.0,5.0,0.688,430.0,305.0,125.0,16.0,5891.0,1097.0,5.4,30.0,10.0,330.0,364.0,587.0,4136.0,33.0,20.0,6.7,205.0,481.0,1755.0,14.0,3.6,101.0,102.0,1000.0,24.0,32.3,14.9,33.5
Doug Gabriel,Eagles,27.0,16.0,16.0,95.0,55.0,577.0,10.5,3.0,25.0,47.4,50.0,6.1,3.4,36.1,1.0,2014.0,15203.0,20030167.0,2003.0,74.3,213.0,32816.0,2505605.0,74.0,215.0,22.676712328767124,10.0,6.0,0.625,442.0,382.0,60.0,16.0,6676.0,1054.0,6.3,19.0,10.0,355.0,310.0,508.0,4110.0,32.0,9.0,7.4,197.0,500.0,2566.0,19.0,5.1,133.0,95.0,846.0,25.0,36.8,9.0,134.05
Joey Galloway,Steelers,21.0,10.0,7.0,69.0,53.0,550.0,10.4,3.0,25.0,58.0,50.0,8.0,5.3,55.0,1.0,2014.0,12845.0,19950008.0,1995.0,70.4,188.0,43210.0,2500744.0,71.0,197.0,23.435616438356163,8.0,8.0,0.5,379.0,370.0,9.0,16.0,5400.0,1023.0,5.3,24.0,10.0,312.0,377.0,586.0,4017.0,28.0,14.0,6.4,207.0,394.0,1383.0,9.0,3.5,81.0,80.0,677.0,24.0,35.4,12.7,26.81
Kevin Curtis,Jaguars,27.0,13.0,12.0,110.0,53.0,557.0,10.5,1.0,27.0,40.9,53.0,5.1,4.1,42.8,1.0,2014.0,14928.0,20020127.0,2002.0,73.6,212.0,79415.0,2505115.0,74.0,212.0,21.742465753424657,4.0,12.0,0.25,247.0,449.0,-202.0,16.0,4701.0,1020.0,4.6,27.0,6.0,271.0,349.0,592.0,3441.0,16.0,21.0,5.4,176.0,378.0,1260.0,7.0,3.3,71.0,96.0,797.0,24.0,23.6,13.8,-130.11
Keenan McCardell,Chargers,33.0,16.0,16.0,92.0,52.0,856.0,16.5,6.0,39.0,50.0,59.0,9.3,3.3,53.5,0.0,2014.0,11471.0,19910326.0,1991.0,71.9,175.0,89154.0,2501942.0,73.0,191.0,21.301369863013697,9.0,7.0,0.563,396.0,348.0,48.0,16.0,6293.0,1060.0,5.9,21.0,10.0,373.0,378.0,544.0,4328.0,32.0,11.0,7.5,230.0,486.0,1965.0,9.0,4.0,104.0,95.0,765.0,39.0,44.9,11.4,186.29
Koren Robinson,Falcons,30.0,12.0,6.0,74.0,51.0,556.0,10.9,2.0,29.0,55.4,41.0,7.5,4.3,46.3,0.0,2014.0,14800.0,20010009.0,2001.0,73.5,211.0,27607.0,2504739.0,73.0,205.0,21.10410958904109,4.0,12.0,0.25,353.0,443.0,-90.0,16.0,5490.0,1024.0,5.4,28.0,11.0,330.0,445.0,659.0,4243.0,26.0,17.0,6.0,227.0,321.0,1247.0,11.0,3.9,64.0,91.0,788.0,39.0,34.1,14.5,48.53
Tai Streets,Broncos,33.0,14.0,8.0,64.0,49.0,464.0,9.5,2.0,24.0,56.3,39.0,7.3,3.5,33.1,0.0,2014.0,14291.0,19990171.0,1999.0,73.4,194.0,48109.0,2503175.0,75.0,207.0,22.005479452054796,13.0,3.0,0.813,606.0,399.0,207.0,16.0,7317.0,1156.0,6.3,26.0,16.0,435.0,461.0,675.0,5444.0,55.0,10.0,7.8,293.0,461.0,1873.0,16.0,4.1,107.0,117.0,1000.0,35.0,47.5,10.4,277.21
Corey Bradford,Rams,26.0,16.0,13.0,84.0,48.0,748.0,15.6,3.0,33.0,50.0,63.0,8.9,3.0,46.8,0.0,2014.0,13696.0,19980150.0,1998.0,72.6,197.0,39217.0,2499745.0,73.0,201.0,22.375342465753423,7.0,9.0,0.438,348.0,364.0,-16.0,16.0,4877.0,968.0,5.0,21.0,10.0,282.0,301.0,506.0,3125.0,22.0,11.0,5.8,165.0,426.0,1752.0,10.0,4.1,82.0,123.0,1009.0,35.0,31.5,11.4,-11.2
Joe Jurevicius,Cardinals,24.0,16.0,5.0,102.0,48.0,696.0,14.5,5.0,31.0,36.3,75.0,6.8,3.0,43.5,0.0,2014.0,13807.0,19980055.0,1998.0,76.9,231.0,16802.0,2501548.0,77.0,230.0,23.334246575342465,10.0,6.0,0.625,379.0,324.0,55.0,16.0,5542.0,1037.0,5.3,31.0,9.0,329.0,363.0,574.0,4002.0,24.0,22.0,6.5,205.0,422.0,1540.0,12.0,3.6,84.0,96.0,744.0,40.0,33.0,15.5,-5.74
Dante Hall,Jaguars,21.0,10.0,8.0,81.0,48.0,548.0,11.4,2.0,26.0,49.4,54.0,6.8,4.8,54.8,0.0,2014.0,14440.0,20000153.0,2000.0,67.8,191.0,77843.0,2504165.0,68.0,187.0,21.583561643835612,4.0,12.0,0.25,247.0,449.0,-202.0,16.0,4701.0,1020.0,4.6,27.0,6.0,271.0,349.0,592.0,3441.0,16.0,21.0,5.4,176.0,378.0,1260.0,7.0,3.3,71.0,96.0,797.0,24.0,23.6,13.8,-130.11
Tim Brown,Browns,30.0,12.0,11.0,73.0,47.0,568.0,12.1,2.0,34.0,54.8,31.0,7.8,3.9,47.3,0.0,2014.0,10297.0,19880006.0,1988.0,72.0,193.0,46556.0,2499869.0,72.0,195.0,21.77260273972603,4.0,12.0,0.25,308.0,406.0,-98.0,16.0,5423.0,1078.0,5.0,29.0,9.0,301.0,379.0,681.0,4040.0,26.0,20.0,5.5,200.0,348.0,1383.0,4.0,4.0,77.0,104.0,920.0,24.0,26.2,13.8,-83.4
Terry Glenn,Cardinals,25.0,16.0,14.0,99.0,47.0,841.0,17.9,6.0,34.0,39.4,63.0,8.5,2.9,52.6,3.0,2014.0,13137.0,19960007.0,1996.0,70.5,184.0,43210.0,2500816.0,71.0,196.0,21.75890410958904,10.0,6.0,0.625,379.0,324.0,55.0,16.0,5542.0,1037.0,5.3,31.0,9.0,329.0,363.0,574.0,4002.0,24.0,22.0,6.5,205.0,422.0,1540.0,12.0,3.6,84.0,96.0,744.0,40.0,33.0,15.5,-5.74
Clarence Moore,Raiders,26.0,16.0,13.0,99.0,47.0,693.0,14.7,4.0,32.0,41.4,77.0,7.0,2.9,43.3,0.0,2014.0,15550.0,20040199.0,2004.0,78.0,211.0,86011.0,2506019.0,78.0,220.0,21.5972602739726,4.0,12.0,0.25,322.0,453.0,-131.0,16.0,5340.0,1000.0,5.3,31.0,11.0,275.0,298.0,519.0,3340.0,17.0,20.0,5.9,168.0,437.0,2000.0,16.0,4.6,90.0,116.0,912.0,17.0,27.8,14.9,-52.12
Greg Lewis,Vikings,25.0,16.0,7.0,62.0,42.0,588.0,14.0,2.0,25.0,51.6,87.0,9.5,2.6,36.8,0.0,2014.0,11453.0,19910115.0,1991.0,70.5,214.0,98195.0,2501744.0,70.0,214.0,21.70958904109589,5.0,10.0,0.344,391.0,480.0,-89.0,16.0,5508.0,1013.0,5.4,32.0,13.0,309.0,325.0,546.0,3427.0,18.0,19.0,5.8,173.0,423.0,2081.0,23.0,4.9,106.0,70.0,695.0,30.0,34.4,14.9,24.52
Bernard Berrian,Titans,31.0,16.0,11.0,72.0,40.0,647.0,16.2,2.0,26.0,52.8,80.0,9.0,2.5,40.4,0.0,2014.0,15413.0,20040078.0,2004.0,73.0,183.0,93740.0,2506000.0,73.0,185.0,23.339726027397266,7.0,9.0,0.438,362.0,381.0,-19.0,16.0,5390.0,1032.0,5.2,25.0,9.0,311.0,328.0,533.0,3496.0,22.0,16.0,6.1,172.0,462.0,1894.0,16.0,4.1,103.0,101.0,900.0,36.0,34.2,11.4,46.52
Charles Lee,Packers,22.0,16.0,11.0,66.0,38.0,446.0,11.7,3.0,23.0,48.5,45.0,6.8,2.4,27.9,0.0,2014.0,14489.0,20000242.0,2000.0,73.5,202.0,32816.0,2504146.0,75.0,227.0,22.41917808219178,8.0,7.0,0.531,417.0,428.0,-11.0,16.0,6404.0,1074.0,6.0,25.0,9.0,351.0,366.0,570.0,4268.0,25.0,16.0,6.9,201.0,459.0,2136.0,17.0,4.7,119.0,86.0,801.0,31.0,40.9,12.4,113.82
Sam Aiken,Jets,26.0,16.0,7.0,75.0,38.0,409.0,10.8,1.0,21.0,41.3,33.0,5.5,2.4,25.6,1.0,2014.0,15141.0,20030127.0,2003.0,73.9,209.0,27599.0,2505442.0,74.0,220.0,22.378082191780823,8.0,8.0,0.5,290.0,387.0,-97.0,16.0,5090.0,1020.0,5.0,29.0,7.0,280.0,266.0,480.0,2932.0,13.0,22.0,5.6,154.0,493.0,2158.0,12.0,4.4,105.0,108.0,837.0,21.0,29.6,14.8,-94.9
Jonathan Carter,Colts,26.0,16.0,6.0,68.0,38.0,405.0,10.7,4.0,18.0,41.2,29.0,6.0,2.4,25.3,0.0,2014.0,14644.0,20010162.0,2001.0,71.6,180.0,36082.0,2504601.0,72.0,180.0,22.10410958904109,11.0,5.0,0.688,391.0,336.0,55.0,16.0,5468.0,1023.0,5.3,14.0,4.0,318.0,350.0,582.0,3725.0,23.0,10.0,6.1,191.0,409.0,1743.0,15.0,4.3,88.0,66.0,576.0,39.0,38.8,6.9,98.0
Bethel Johnson,Cowboys,25.0,16.0,2.0,49.0,37.0,420.0,11.4,4.0,26.0,67.3,45.0,8.6,2.3,26.3,2.0,2014.0,15240.0,20030045.0,2003.0,71.0,201.0,77843.0,2505505.0,71.0,200.0,24.21917808219178,8.0,8.0,0.5,439.0,432.0,7.0,16.0,5458.0,957.0,5.7,20.0,8.0,325.0,375.0,586.0,3954.0,33.0,12.0,6.4,213.0,336.0,1504.0,12.0,4.5,80.0,102.0,867.0,32.0,39.9,9.8,88.89
Alvis Whitted,Cowboys,25.0,16.0,16.0,66.0,37.0,621.0,16.8,8.0,30.0,53.0,51.0,9.4,2.3,38.8,0.0,2014.0,13954.0,19980192.0,1998.0,71.5,184.0,27607.0,2503634.0,72.0,185.0,23.635616438356163,8.0,8.0,0.5,439.0,432.0,7.0,16.0,5458.0,957.0,5.7,20.0,8.0,325.0,375.0,586.0,3954.0,33.0,12.0,6.4,213.0,336.0,1504.0,12.0,4.5,80.0,102.0,867.0,32.0,39.9,9.8,88.89
Arnaz Battle,Browns,23.0,16.0,2.0,72.0,36.0,621.0,17.3,1.0,26.0,40.3,70.0,8.6,2.3,38.8,0.0,2014.0,15151.0,20030197.0,2003.0,73.0,217.0,46556.0,2505571.0,73.0,208.0,23.18904109589041,4.0,12.0,0.25,308.0,406.0,-98.0,16.0,5423.0,1078.0,5.0,29.0,9.0,301.0,379.0,681.0,4040.0,26.0,20.0,5.5,200.0,348.0,1383.0,4.0,4.0,77.0,104.0,920.0,24.0,26.2,13.8,-83.4
Terrance Copper,Commanders,26.0,16.0,4.0,73.0,36.0,453.0,12.6,2.0,28.0,45.2,61.0,6.2,2.3,28.3,4.0,2014.0,15448.0,20040540.0,2004.0,71.9,208.0,27858.0,2505771.0,72.0,207.0,22.134246575342463,3.0,13.0,0.188,334.0,478.0,-144.0,16.0,5915.0,1107.0,5.3,34.0,15.0,329.0,355.0,611.0,3751.0,20.0,19.0,5.7,198.0,453.0,2164.0,14.0,4.8,112.0,99.0,802.0,19.0,27.6,16.6,-42.64
Nate Poole,Rams,24.0,15.0,8.0,44.0,31.0,242.0,7.8,0.0,12.0,50.0,28.0,5.5,2.1,16.1,5.0,2014.0,14788.0,20010490.0,2001.0,73.5,198.0,25755.0,2504442.0,74.0,204.0,24.232876712328768,7.0,9.0,0.438,348.0,364.0,-16.0,16.0,4877.0,968.0,5.0,21.0,10.0,282.0,301.0,506.0,3125.0,22.0,11.0,5.8,165.0,426.0,1752.0,10.0,4.1,82.0,123.0,1009.0,35.0,31.5,11.4,-11.2
Devard Darling,Dolphins,27.0,14.0,5.0,51.0,29.0,295.0,10.2,1.0,14.0,43.1,40.0,5.8,2.1,21.1,2.0,2014.0,15457.0,20040082.0,2004.0,73.1,213.0,99164.0,2505939.0,73.0,213.0,22.03835616438356,8.0,8.0,0.5,317.0,335.0,-18.0,16.0,5007.0,1001.0,5.0,26.0,7.0,278.0,357.0,594.0,3567.0,24.0,19.0,5.5,205.0,349.0,1440.0,8.0,4.1,61.0,70.0,598.0,12.0,29.9,13.4,-18.67
Ronald Bellamy,Titans,23.0,12.0,8.0,67.0,28.0,498.0,17.8,3.0,20.0,37.3,75.0,7.4,2.3,41.5,0.0,2014.0,15153.0,20030505.0,2003.0,72.0,208.0,48109.0,2505395.0,72.0,205.0,21.339726027397266,7.0,9.0,0.438,362.0,381.0,-19.0,16.0,5390.0,1032.0,5.2,25.0,9.0,311.0,328.0,533.0,3496.0,22.0,16.0,6.1,172.0,462.0,1894.0,16.0,4.1,103.0,101.0,900.0,36.0,34.2,11.4,46.52
Talman Gardner,Patriots,29.0,16.0,4.0,42.0,27.0,200.0,7.4,1.0,12.0,42.9,21.0,4.8,1.7,12.5,0.0,2014.0,15205.0,20030231.0,2003.0,72.6,205.0,32306.0,2505613.0,73.0,210.0,23.14246575342466,12.0,4.0,0.75,444.0,338.0,106.0,16.0,6152.0,1138.0,5.4,20.0,9.0,378.0,380.0,628.0,4087.0,25.0,11.0,6.1,225.0,470.0,2065.0,19.0,4.4,110.0,69.0,625.0,43.0,40.8,10.0,100.43
Cliff Russell,Titans,25.0,14.0,2.0,36.0,26.0,197.0,7.6,1.0,10.0,44.4,25.0,5.5,1.9,14.1,1.0,2014.0,15084.0,20020087.0,2002.0,71.4,185.0,84112.0,2505082.0,71.0,190.0,23.21095890410959,7.0,9.0,0.438,362.0,381.0,-19.0,16.0,5390.0,1032.0,5.2,25.0,9.0,311.0,328.0,533.0,3496.0,22.0,16.0,6.1,172.0,462.0,1894.0,16.0,4.1,103.0,101.0,900.0,36.0,34.2,11.4,46.52
Jake Schifino,Lions,26.0,16.0,13.0,35.0,24.0,314.0,13.1,1.0,15.0,51.4,59.0,9.0,1.5,19.6,4.0,2014.0,15085.0,20020151.0,2002.0,72.6,200.0,44325.0,2505133.0,73.0,203.0,22.44383561643836,7.0,9.0,0.438,395.0,376.0,19.0,16.0,6274.0,1102.0,5.7,34.0,15.0,350.0,371.0,634.0,4482.0,29.0,19.0,6.8,221.0,445.0,1792.0,15.0,4.0,106.0,110.0,925.0,23.0,32.1,17.3,25.59
Chad Johnson,Giants,28.0,6.0,6.0,41.0,23.0,337.0,14.7,1.0,13.0,43.9,61.0,8.2,3.8,56.2,0.0,2014.0,14725.0,20010036.0,2001.0,73.0,192.0,97331.0,2504651.0,73.0,188.0,23.295890410958904,7.0,9.0,0.438,294.0,383.0,-89.0,16.0,4920.0,988.0,5.0,44.0,15.0,280.0,325.0,567.0,3588.0,18.0,29.0,5.9,176.0,381.0,1332.0,11.0,3.5,77.0,91.0,786.0,27.0,25.5,20.1,-106.96
Eric Moulds,Cardinals,24.0,16.0,2.0,32.0,22.0,229.0,10.4,2.0,14.0,53.1,26.0,7.2,1.4,14.3,1.0,2014.0,13242.0,19960024.0,1996.0,72.9,204.0,39762.0,2502226.0,74.0,225.0,22.775342465753425,10.0,6.0,0.625,379.0,324.0,55.0,16.0,5542.0,1037.0,5.3,31.0,9.0,329.0,363.0,574.0,4002.0,24.0,22.0,6.5,205.0,422.0,1540.0,12.0,3.6,84.0,96.0,744.0,40.0,33.0,15.5,-5.74
Michael Clayton,Raiders,24.0,15.0,0.0,35.0,21.0,280.0,13.3,2.0,14.0,51.4,55.0,8.0,1.4,18.7,0.0,2014.0,15440.0,20040015.0,2004.0,74.8,209.0,70803.0,2505925.0,75.0,202.0,21.54520547945205,4.0,12.0,0.25,322.0,453.0,-131.0,16.0,5340.0,1000.0,5.3,31.0,11.0,275.0,298.0,519.0,3340.0,17.0,20.0,5.9,168.0,437.0,2000.0,16.0,4.6,90.0,116.0,912.0,17.0,27.8,14.9,-52.12
Anquan Boldin,Titans,30.0,16.0,3.0,34.0,19.0,254.0,13.4,1.0,10.0,35.3,38.0,7.5,1.2,15.9,0.0,2014.0,15157.0,20030054.0,2003.0,72.6,216.0,32306.0,2505587.0,73.0,220.0,22.575342465753423,7.0,9.0,0.438,362.0,381.0,-19.0,16.0,5390.0,1032.0,5.2,25.0,9.0,311.0,328.0,533.0,3496.0,22.0,16.0,6.1,172.0,462.0,1894.0,16.0,4.1,103.0,101.0,900.0,36.0,34.2,11.4,46.52
Amani Toomer,Browns,25.0,16.0,0.0,46.0,18.0,314.0,17.4,3.0,14.0,37.0,43.0,6.8,1.1,19.6,2.0,2014.0,13317.0,19960034.0,1996.0,74.9,197.0,48109.0,2503377.0,75.0,203.0,21.63013698630137,4.0,12.0,0.25,308.0,406.0,-98.0,16.0,5423.0,1078.0,5.0,29.0,9.0,301.0,379.0,681.0,4040.0,26.0,20.0,5.5,200.0,348.0,1383.0,4.0,4.0,77.0,104.0,920.0,24.0,26.2,13.8,-83.4
Plaxico Burress,Bengals,27.0,16.0,4.0,26.0,17.0,193.0,11.4,1.0,12.0,53.8,50.0,7.4,1.1,12.1,2.0,2014.0,14373.0,20000008.0,2000.0,77.4,231.0,48824.0,2504253.0,77.0,232.0,22.69041095890411,11.0,5.0,0.688,430.0,305.0,125.0,16.0,5891.0,1097.0,5.4,30.0,10.0,330.0,364.0,587.0,4136.0,33.0,20.0,6.7,205.0,481.0,1755.0,14.0,3.6,101.0,102.0,1000.0,24.0,32.3,14.9,33.5
Kevin Johnson,Steelers,26.0,8.0,2.0,23.0,17.0,215.0,12.6,1.0,13.0,73.9,24.0,9.3,2.1,26.9,1.0,2014.0,12250.0,19930086.0,1993.0,73.3,306.0,77004.0,2501433.0,73.0,305.0,22.5013698630137,8.0,8.0,0.5,379.0,370.0,9.0,16.0,5400.0,1023.0,5.3,24.0,10.0,312.0,377.0,586.0,4017.0,28.0,14.0,6.4,207.0,394.0,1383.0,9.0,3.5,81.0,80.0,677.0,24.0,35.4,12.7,26.81
Jerome Pathon,Bears,22.0,7.0,6.0,32.0,17.0,140.0,8.2,1.0,7.0,40.6,17.0,4.4,2.4,20.0,0.0,2014.0,13865.0,19980032.0,1998.0,72.0,187.0,98195.0,2502417.0,72.0,195.0,22.353424657534248,8.0,8.0,0.5,445.0,478.0,-33.0,16.0,6109.0,1013.0,6.0,23.0,10.0,344.0,373.0,579.0,4281.0,32.0,13.0,7.0,215.0,404.0,1828.0,13.0,4.5,102.0,85.0,708.0,27.0,39.0,12.1,75.28
Corey Bradford,Chiefs,30.0,6.0,3.0,26.0,15.0,176.0,11.7,0.0,8.0,50.0,27.0,6.8,2.5,29.3,1.0,2014.0,13696.0,19980150.0,1998.0,72.6,197.0,39217.0,2499745.0,73.0,201.0,22.375342465753423,11.0,5.0,0.688,430.0,305.0,125.0,16.0,5396.0,1029.0,5.2,18.0,10.0,323.0,333.0,546.0,3340.0,24.0,8.0,5.7,179.0,442.0,2056.0,17.0,4.7,110.0,101.0,774.0,34.0,32.0,9.1,38.85
Freddie Mitchell,49ers,33.0,14.0,3.0,35.0,14.0,294.0,21.0,1.0,11.0,37.1,80.0,8.4,1.0,21.0,0.0,2014.0,14764.0,20010025.0,2001.0,71.4,185.0,90095.0,2504746.0,72.0,195.0,22.410958904109588,12.0,4.0,0.75,406.0,272.0,134.0,16.0,5180.0,961.0,5.4,18.0,10.0,286.0,244.0,417.0,2979.0,21.0,8.0,6.5,148.0,505.0,2201.0,18.0,4.4,115.0,103.0,845.0,23.0,37.8,9.0,58.16
Reche Caldwell,Steelers,31.0,14.0,2.0,26.0,14.0,198.0,14.1,2.0,11.0,42.3,29.0,7.6,1.0,14.1,0.0,2014.0,14908.0,20020048.0,2002.0,71.8,194.0,32611.0,2505046.0,72.0,210.0,23.07945205479452,8.0,8.0,0.5,379.0,370.0,9.0,16.0,5400.0,1023.0,5.3,24.0,10.0,312.0,377.0,586.0,4017.0,28.0,14.0,6.4,207.0,394.0,1383.0,9.0,3.5,81.0,80.0,677.0,24.0,35.4,12.7,26.81
Greg Lewis,Panthers,24.0,15.0,1.0,20.0,13.0,151.0,11.6,1.0,11.0,65.0,29.0,7.6,0.9,10.1,2.0,2014.0,11453.0,19910115.0,1991.0,70.5,214.0,98195.0,2501744.0,70.0,214.0,21.70958904109589,12.0,4.0,0.75,366.0,241.0,125.0,16.0,5069.0,999.0,5.1,19.0,6.0,319.0,292.0,473.0,3043.0,24.0,13.0,5.9,169.0,483.0,2026.0,14.0,4.2,122.0,80.0,671.0,28.0,36.5,9.4,90.4
Michael Lewis,Dolphins,25.0,14.0,0.0,22.0,12.0,135.0,11.3,2.0,9.0,45.5,23.0,6.1,0.9,9.6,1.0,2014.0,15024.0,20020058.0,2002.0,73.1,211.0,80309.0,2505055.0,73.0,222.0,21.98904109589041,8.0,8.0,0.5,317.0,335.0,-18.0,16.0,5007.0,1001.0,5.0,26.0,7.0,278.0,357.0,594.0,3567.0,24.0,19.0,5.5,205.0,349.0,1440.0,8.0,4.1,61.0,70.0,598.0,12.0,29.9,13.4,-18.67
Amani Toomer,Chiefs,25.0,9.0,2.0,15.0,9.0,93.0,10.3,0.0,5.0,40.0,27.0,6.2,1.0,10.3,1.0,2014.0,13317.0,19960034.0,1996.0,74.9,197.0,48109.0,2503377.0,75.0,203.0,21.63013698630137,11.0,5.0,0.688,430.0,305.0,125.0,16.0,5396.0,1029.0,5.2,18.0,10.0,323.0,333.0,546.0,3340.0,24.0,8.0,5.7,179.0,442.0,2056.0,17.0,4.7,110.0,101.0,774.0,34.0,32.0,9.1,38.85
Santana Moss,Ravens,30.0,16.0,0.0,18.0,9.0,131.0,14.6,0.0,6.0,44.4,31.0,7.3,0.6,8.2,4.0,2014.0,14769.0,20010016.0,2001.0,69.6,184.0,33124.0,2504743.0,70.0,189.0,21.90410958904109,8.0,8.0,0.5,320.0,352.0,-32.0,16.0,4918.0,1090.0,4.5,29.0,6.0,295.0,363.0,619.0,3590.0,19.0,23.0,5.4,189.0,423.0,1328.0,7.0,3.1,68.0,112.0,942.0,38.0,30.9,13.5,-95.39
Jerome Pathon,Seahawks,25.0,9.0,2.0,10.0,9.0,102.0,11.3,0.0,5.0,60.0,31.0,10.2,1.0,11.3,0.0,2014.0,13865.0,19980032.0,1998.0,72.0,187.0,98195.0,2502417.0,72.0,195.0,22.353424657534248,13.0,3.0,0.813,417.0,231.0,186.0,16.0,5424.0,973.0,5.6,19.0,10.0,307.0,267.0,420.0,3236.0,27.0,9.0,7.0,160.0,509.0,2188.0,14.0,4.3,116.0,128.0,1183.0,31.0,40.7,9.3,60.55
Ricky Proehl,Bengals,26.0,10.0,1.0,15.0,9.0,105.0,11.7,0.0,5.0,60.0,26.0,7.0,0.9,10.5,1.0,2014.0,11131.0,19900058.0,1990.0,70.8,181.0,27106.0,2502556.0,72.0,190.0,22.13972602739726,11.0,5.0,0.688,430.0,305.0,125.0,16.0,5891.0,1097.0,5.4,30.0,10.0,330.0,364.0,587.0,4136.0,33.0,20.0,6.7,205.0,481.0,1755.0,14.0,3.6,101.0,102.0,1000.0,24.0,32.3,14.9,33.5
